#TYPE Microsoft.UpdateServices.Internal.BaseApi.ComputerTarget
"ComputerGroup","UpdateServer","Id","FullDomainName","IPAddress","Make","Model","BiosInfo","OSInfo","OSArchitecture","ClientVersion","OSFamily","OSDescription","ComputerRole","LastSyncTime","LastSyncResult","LastReportedStatusTime","LastReportedInventoryTime","RequestedTargetGroupName","RequestedTargetGroupNames","ComputerTargetGroupIds","ParentServerId","SyncsFromDownstreamServer"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","133e47e7-a1bc-4e50-9a29-679db9f9f267","foglight.deltabank.co.yu","10.34.2.31","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 01:33:54","Succeeded","03.07.2017 01:42:23","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","ce23e54f-38a8-4f68-842d-46fdad69c829","dlp-endpoint.deltabank.co.yu","10.35.45.94","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.8.9200.17099","Windows","Windows Server 2003 Standard x64 Edition","Server","03.07.2017 02:05:34","Succeeded","03.07.2017 02:05:35","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","7fe6a63a-8e92-462f-9832-211631ffe3c7","office2","10.15.1.127","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2008 Standard Edition (full installation)","Server","03.07.2017 22:23:28","Succeeded","03.07.2017 22:32:38","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","71196e20-8e1c-4646-8169-5954b09734c5","arisps.deltabank.co.yu","10.34.2.33","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 22:23:31","Succeeded","02.07.2017 23:13:17","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","60370daa-3309-4bd7-8b16-858a9f0bed4c","bibco-app1.deltabank.co.yu","10.35.70.80","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7600.256","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 12:34:54","Failed","02.07.2017 22:34:08","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","684c2ba4-784f-4b02-a8ef-b355cd1d9999","parmashare.deltabank.co.yu","10.35.169.21","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 08:25:03","Succeeded","03.07.2017 08:33:08","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","9bedac03-9446-4972-9152-a9a8111bc232","bibco-node2.deltabank.co.yu","10.35.70.85","IBM","Flex System x240 Compute Node -[8737WSA]-","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 12:52:06","Succeeded","03.07.2017 13:00:13","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","edbb3d36-3fec-472d-b617-2a07a9e357b3","se-pa-conn.deltabank.co.yu","10.34.2.175","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 13:10:45","Succeeded","03.07.2017 13:14:04","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","89c12182-c3f6-4457-9533-1992410b002f","wsacrintesa01.deltabank.co.yu","10.34.2.45","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2008 Standard Edition (full installation)","Server","03.07.2017 01:53:33","Succeeded","03.07.2017 02:01:05","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","36aa7d25-e9b6-483e-8bc0-ce00a76a90db","fxservice2","10.15.1.59","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2003 Standard Edition","Server","04.07.2017 03:27:32","Succeeded","04.07.2017 03:42:33","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","8ef6a8df-7bf9-4ed1-81f6-d7b655bc4c02","newweb-online-1","10.15.1.34","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23735","Windows","Windows Server 2008 R2 Standard Edition","Server","04.07.2017 05:11:11","Succeeded","04.07.2017 05:15:46","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","1ab38633-e18f-412c-9da4-cfbe12555d13","b2b-be-01.deltabank.co.yu","10.34.2.78","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2003 Standard Edition","Server","03.07.2017 08:25:04","Succeeded","03.07.2017 08:32:53","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","18658ded-2e13-4535-b179-cac587cdc1b1","logsrv.deltabank.co.yu","10.35.39.59","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2003 Standard Edition","Server","03.07.2017 09:04:28","Succeeded","03.07.2017 09:10:11","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","9fcd6dcd-09c7-4ef2-a307-670b7686df67","dbaf2.deltabank.co.yu","10.34.2.76","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 00:30:45","Succeeded","03.07.2017 00:40:21","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","19474811-b621-43a7-a001-bc0645a6ab78","cw-web-01","10.15.1.136","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23735","Windows","Windows Server 2008 R2 Standard Edition","Server","04.07.2017 00:24:38","Succeeded","04.07.2017 00:35:20","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","49876515-de5b-4772-8048-b4d2ce97cdfb","mobi-web-1","10.15.1.162","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23735","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 23:28:13","Succeeded","03.07.2017 23:41:44","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","4577c089-94c4-48e3-95da-cf636ab7595d","paragraf-01.deltabank.co.yu","10.34.2.102","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2003 Standard Edition","Server","02.07.2017 23:10:35","Succeeded","02.07.2017 23:22:08","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","b869824d-0e3e-4022-a65a-e26f39fecb1c","pp_nlb12.deltabank.co.yu","10.34.2.195","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2003 Standard Edition","Server","02.07.2017 22:41:19","Succeeded","02.07.2017 22:52:17","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","2411bf23-232b-4eb9-9c7c-3766938a51c8","exnlb1","10.15.1.168","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","x86","7.6.7600.256","Windows","Windows Server 2003 Standard Edition","Server","04.07.2017 05:32:51","Succeeded","04.07.2017 05:41:32","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","23e5230b-bec7-41ac-b4f4-ff90f44bd78b","leasing2.deltabank.co.yu","10.34.2.92","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","03.07.2017 01:19:22","Succeeded","03.07.2017 01:27:26","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","234cf130-643c-4452-890e-36e289b2ce85","tfserver2015.deltabank.co.yu","10.35.45.35","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","02.07.2017 21:01:57","Succeeded","02.07.2017 21:10:04","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","5674b2b2-d5f9-4a24-bc43-fa7ab607fffc","tsparma.deltabank.co.yu","10.34.2.13","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 03:39:42","Succeeded","03.07.2017 03:54:09","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","3ffd9258-936d-4d75-a258-a4e93c011bdb","pan-01-prn-01.deltabank.co.yu","10.34.17.218","Dell Inc.","OptiPlex 9020","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 01:19:29","Succeeded","03.07.2017 01:27:35","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","27682d03-f2a5-4b13-ab9e-d7bf44f6f291","bi-node2.deltabank.co.yu","10.34.2.62","Cisco Systems Inc","UCSB-B420-M3","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 10:31:48","Succeeded","03.07.2017 10:40:31","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","7617e265-41f4-4739-a8ab-c72df9d01271","dc-parma-02.deltabank.co.yu","10.34.2.10","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.8.9200.16384","Windows","Windows Server 2003 Standard x64 Edition","Server","03.07.2017 10:10:56","Succeeded","03.07.2017 10:10:56","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","939d0247-92f9-460b-bfb4-a4ff7065279b","dcebank82.ebank.delta","10.0.0.203","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 12:25:04","Succeeded","03.07.2017 12:31:55","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","51ca9f5a-572e-436d-8368-d2b96321318c","commserver01.deltabank.co.yu","10.35.70.25","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 04:35:08","Succeeded","03.07.2017 04:43:12","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","71a4b647-8b0c-44c3-9575-a225b029cd91","bems02.deltabank.co.yu","10.35.46.38","HP","ProLiant BL460c Gen8","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 01:25:11","Succeeded","03.07.2017 01:33:20","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","78549e51-ebdc-4490-8a2c-ff45b4138b48","octopus.deltabank.co.yu","10.34.2.99","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Standard Edition","Server","03.07.2017 06:26:52","Succeeded","03.07.2017 06:31:04","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","fec895e4-7fe9-4c8c-93ec-45d5414c6804","dbrp02.deltabank.co.yu","10.34.2.28","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 03:31:19","Succeeded","03.07.2017 03:41:27","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","1b29a8a1-b02f-4932-9991-ae3bc1573bca","sasanalytics.deltabank.co.yu","10.34.2.219","Cisco Systems Inc","UCSB-B200-M4","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 10:38:52","Succeeded","03.07.2017 10:46:58","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","964a3e94-0e11-48ae-8a18-0a38b20089e1","dbparma.deltabank.co.yu","10.34.2.97","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 21:27:09","Succeeded","02.07.2017 22:24:41","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","ee6030bb-6c46-4cfb-b18a-6f032584a33b","spazio.deltabank.co.yu","10.35.131.50","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 08:28:00","Succeeded","03.07.2017 08:36:05","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","5c87cbc8-8683-482c-b965-690e43f1fe1d","www-app-02","10.15.1.10","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","04.07.2017 05:02:22","Succeeded","04.07.2017 05:10:34","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","bafcc8bf-be54-4149-9786-a96f0b47089e","ecawebenroll2","10.15.15.247","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","04.07.2017 11:35:38","Succeeded","04.07.2017 11:43:58","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","f730c333-a501-4e92-b239-061a6e53168b","erasernew2.deltabank.co.yu","10.35.42.69","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","03.07.2017 02:49:11","Succeeded","03.07.2017 02:57:20","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","8cc493f8-afc5-4a48-8345-457c701c2a27","appwinsvc1.deltabank.co.yu","10.34.2.89","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","02.07.2017 21:31:53","Succeeded","02.07.2017 22:26:08","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","3a30373d-6a5f-4b1a-84fe-4e147f84cef3","appsvc1.deltabank.co.yu","10.34.2.74","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 14:07:33","Succeeded","03.07.2017 14:15:37","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","0339967b-d5be-48a5-8158-44ca343008b2","ppap-node22.deltabank.co.yu","10.34.2.67","Cisco Systems Inc","UCSB-B200-M3","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Enterprise Edition","Server","03.07.2017 06:42:09","Succeeded","03.07.2017 06:46:43","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","f6bbd7ba-f172-45bd-9b1d-8131dc8be577","online-node21.online.banka","10.0.0.181","Cisco Systems Inc","UCSB-B200-M3","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","03.07.2017 06:45:24","Succeeded","03.07.2017 06:53:28","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","ddcdfe6f-31a8-4d91-814c-8526871f174b","ebank-node22.ebank.delta","10.0.0.124","Cisco Systems Inc","UCSB-B200-M3","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","03.07.2017 03:07:36","Succeeded","03.07.2017 03:15:41","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","91e33d7f-babd-466c-8998-e43bf339e01c","ocr-node21.deltabank.co.yu","10.34.2.221","Cisco Systems Inc","UCSB-B200-M3","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.6.7601.23806","Windows","Windows Server 2008 R2 Enterprise Edition","Server","03.07.2017 03:21:12","Succeeded","03.07.2017 03:34:12","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","64157063-27fa-4f2e-bd99-20a984e81a07","netflow.deltabank.co.yu","10.35.5.14","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18628","Windows","Windows 6.3","Server","02.07.2017 20:16:10","Succeeded","02.07.2017 20:24:27","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
"Prod2 All Computers","Microsoft.UpdateServices.Internal.BaseApi.UpdateServer","8c9190a2-0948-4e2a-a447-4499aac8bc6c","pp_nlb121.deltabank.co.yu","10.34.3.181","VMware, Inc.","VMware Virtual Platform","Microsoft.UpdateServices.Administration.BiosInfo","Microsoft.UpdateServices.Administration.OSInfo","AMD64","7.9.9600.18696","Windows","Windows 6.3","Server","03.07.2017 01:46:12","Succeeded","03.07.2017 01:54:17","01.01.0001 00:00:00","","System.Collections.Specialized.StringCollection","System.Collections.ObjectModel.ReadOnlyCollection`1[System.Guid]","00000000-0000-0000-0000-000000000000","False"
